,Class,RPSSM1,RPSSM2,RPSSM3,RPSSM4,RPSSM5,RPSSM6,RPSSM7,RPSSM8,RPSSM9,RPSSM10,RPSSM11,RPSSM12,RPSSM13,RPSSM14,RPSSM15,RPSSM16,RPSSM17,RPSSM18,RPSSM19,RPSSM20,RPSSM21,RPSSM22,RPSSM23,RPSSM24,RPSSM25,RPSSM26,RPSSM27,RPSSM28,RPSSM29,RPSSM30,RPSSM31,RPSSM32,RPSSM33,RPSSM34,RPSSM35,RPSSM36,RPSSM37,RPSSM38,RPSSM39,RPSSM40,RPSSM41,RPSSM42,RPSSM43,RPSSM44,RPSSM45,RPSSM46,RPSSM47,RPSSM48,RPSSM49,RPSSM50,RPSSM51,RPSSM52,RPSSM53,RPSSM54,RPSSM55,RPSSM56,RPSSM57,RPSSM58,RPSSM59,RPSSM60,RPSSM61,RPSSM62,RPSSM63,RPSSM64,RPSSM65,RPSSM66,RPSSM67,RPSSM68,RPSSM69,RPSSM70,RPSSM71,RPSSM72,RPSSM73,RPSSM74,RPSSM75,RPSSM76,RPSSM77,RPSSM78,RPSSM79,RPSSM80,RPSSM81,RPSSM82,RPSSM83,RPSSM84,RPSSM85,RPSSM86,RPSSM87,RPSSM88,RPSSM89,RPSSM90,RPSSM91,RPSSM92,RPSSM93,RPSSM94,RPSSM95,RPSSM96,RPSSM97,RPSSM98,RPSSM99,RPSSM100,RPSSM101,RPSSM102,RPSSM103,RPSSM104,RPSSM105,RPSSM106,RPSSM107,RPSSM108,RPSSM109,RPSSM110
771,0,2.993498818,3.153812057,3.575797872,3.51713948,3.180407801,3.68144208,3.625886525,1.94858156,5.595744681,3.007092199,3.374852246,3.132978723,3.308510638,2.746601655,2.792553191,3.52142435,3.565159574,2.458776596,5.543882979,2.98537234,3.725916076,3.465425532,3.47606383,2.62248818,3.010638298,3.704048463,3.929521277,2.533244681,5.623670213,3.166223404,3.432624113,2.709367612,3.007239953,1.241134752,1.808658392,2.254137116,2.48108747,2.810874704,4.500591017,2.674349882,3.041518913,2.414893617,2.622340426,2.298020095,2.329787234,2.661495272,3.030585106,2.224734043,4.703457447,2.756648936,3.71572104,3.384899527,3.491282506,2.304373522,2.539154846,2.804373522,3.559101655,2.897754137,4.254137116,3.020094563,4.112884161,3.900265957,4.216755319,2.560874704,2.349734043,2.667257683,3.457446809,3.563829787,5.244680851,3.132978723,1.940898345,2.426861702,2.772606383,2.739952719,2.011968085,2.867612293,3.117021277,0.765957447,4.569148936,1.771276596,5.26891253,5.33643617,5.958776596,4.369385343,4.1875,3.965130024,4.154255319,4.515957447,6.776595745,4.446808511,2.988770686,2.804521277,3.081117021,2.869385343,2.575797872,2.922576832,3.659574468,1.728723404,4.585106383,2.553191489,3.196183441,3.609806094,3.985872576,1.384598338,2.098781163,2.782345337,3.394016621,0.976177285,6.599889197,2.544044321
772,0,5.280017921,4.768705197,5.129088262,3.076388889,4.350358423,4.195116487,5.651433692,4.631272401,4.926971326,6.67562724,4.265176971,3.868447581,4.226814516,2.488071237,3.599294355,3.421762993,4.613407258,4.469254032,5.066028226,4.97328629,4.856238799,3.645665323,3.849798387,2.437331989,3.862399194,3.641857079,4.917842742,4.484375,5.147681452,4.831149194,3.233198925,2.26108871,2.325100806,1.382168459,2.29905914,2.321236559,3.03561828,3.543682796,3.877016129,4.362231183,4.002408154,3.250504032,3.487903226,2.826108871,3.125504032,3.777945789,4.325100806,4.553931452,4.981350806,6.199092742,4.212141577,3.394153226,3.627520161,2.748207885,3.217741935,3.446236559,4.120967742,5.182123656,4.942876344,5.540994624,4.90546595,4.445564516,4.666834677,3.322580645,3.692540323,4.233422939,4.165322581,6.080645161,6.163306452,6.552419355,5.689740143,4.414314516,4.788810484,3.944892473,4.709677419,4.443100358,6.131048387,4.643145161,6.788306452,6.824596774,6.125224014,4.805443548,4.605342742,3.740591398,4.719758065,4.611111111,5.205645161,6.760080645,5.219758065,6.078629032,6.617159498,5.769153226,5.552923387,4.180107527,5.141129032,4.053315412,5.596774194,7.558467742,5.598790323,5.506048387,6.31936044,4.179714843,4.539781616,2.004301006,4.112530443,4.446358392,5.186464734,7.625522169,6.077450364,8.0872244
773,0,4.101683502,4.079335017,4.830092593,3.746801347,3.574158249,4.06026936,3.746506734,3.741077441,4.815824916,5.184006734,4.334385522,3.614393939,4.264393939,2.708796296,3.039772727,3.394991582,3.440151515,3.698863636,4.603409091,4.714015152,5.005976431,4.258712121,4.914015152,3.361700337,3.739393939,4.024158249,4.048106061,4.468939394,5.400757576,5.256818182,3.642760943,2.736574074,3.429755892,1.987205387,2.60462963,2.903703704,2.88202862,3.395286195,4.574074074,4.470538721,3.28526936,3.164015152,3.898106061,2.78543771,2.899242424,3.460521886,3.051136364,3.265909091,4.281060606,4.181060606,3.806060606,3.307786195,3.89793771,3.032659933,3.347558923,3.825589226,3.574452862,3.846801347,5.078114478,4.929124579,3.748526936,3.274242424,4.00530303,2.921422559,2.96780303,3.694991582,3.243181818,3.430681818,4.718560606,4.979166667,3.662794613,3.739772727,4.51780303,3.615993266,3.238636364,3.814309764,3.745833333,3.51969697,4.977272727,4.475757576,4.750673401,4.751893939,5.493560606,4.403872054,4.203787879,4.92037037,4.571590909,4.668181818,5.901515152,6.2,5.066835017,4.783712121,5.363257576,4.146296296,4.452272727,4.73956229,4.885227273,4.65,6.05,6.036363636,3.899270726,3.633751974,4.910260038,1.768106859,2.677636203,3.486613748,3.255633848,3.408293097,5.900621572,5.982183441
774,0,2.255319149,3.302895981,4.061613475,3.832348306,2.920656028,3.513593381,2.70892435,1.575650118,4.277777778,3.387115839,3.267878251,3.23537234,3.732269504,3.049596139,3.263297872,3.627216312,2.645833333,2.591755319,4.806294326,3.843528369,4.002364066,3.864361702,4.118351064,3.065405831,3.540336879,3.807919622,2.940602837,3.209219858,5.014184397,4.157801418,3.814617809,3.243597321,3.281274626,1.665484634,2.387362096,2.492907801,2.708727344,3.166469661,3.847320725,3.722616233,3.064864066,2.875443262,3.289893617,2.630269898,2.765070922,2.949024823,2.91356383,2.289450355,3.824911348,3.147606383,3.423758865,3.179767533,3.300778172,2.680457053,2.91750394,2.959416864,3.370665879,2.759850276,4.011623325,3.720252167,2.997340426,2.984929078,3.306294326,2.437450749,2.650265957,2.834219858,2.829787234,2.263297872,3.972517731,3.561170213,1.623522459,2.795212766,3.444592199,3.120961387,2.323138298,2.872340426,2.252659574,1.072695035,3.267730496,2.75177305,4.172576832,4.871453901,5.290336879,4.294129236,3.596187943,3.677895981,4.070035461,3.822695035,4.985815603,4.718085106,3.519503546,4.222517731,4.451684397,3.388100867,3.349734043,3.471631206,3.786347518,2.842198582,4.484042553,3.804964539,2.180590759,3.568929566,4.214099315,1.681840064,2.598178277,2.916233468,2.617831413,1.095980721,5.356990348,4.164966475
775,0,1.916985951,3.435983397,4.053799489,3.102171137,2.415868455,3.474457216,3.563378033,1.646232439,2.933588761,3.247765006,3.480842912,3.150862069,3.969827586,2.958492976,3.234195402,3.542784163,3.346264368,3.293103448,4.862068966,4.362068966,3.674329502,3.429597701,4.20545977,3.51596424,3.941091954,4.542784163,4.225574713,3.482758621,5.281609195,5.143678161,3.40293742,2.806992337,3.597222222,1.525542784,2.154693487,2.664112388,2.558908046,2.844827586,3.534482759,3.285440613,2.840517241,3.405172414,3.942528736,2.208971903,1.893678161,2.804757344,2.732758621,2.386494253,2.840517241,2.823275862,4.203703704,4.09307152,4.61701788,2.680076628,2.87563857,3.536398467,3.26261175,3.533205619,3.636653895,3.30715198,4.049329502,3.698275862,4.514367816,2.676404853,2.801724138,3.147669221,2.931034483,3.581896552,4.260057471,3.409482759,1.513409962,2.653735632,3.323275862,2.82247765,2.369252874,3.510217114,3.409482759,1.367816092,2.977011494,3.126436782,2.695402299,4.337643678,5.007183908,3.697956577,2.943965517,4.347381865,4.099137931,2.810344828,3.603448276,3.867816092,2.894636015,4.343390805,4.984195402,3.491060026,2.880747126,3.688378033,4.001436782,3.051724138,3.752873563,3.787356322,1.766055441,3.751033058,4.868511105,1.643250689,2.226207386,3.486211547,3.288707386,1.526859504,3.896177686,3.920325413
776,0,3.897826849,5.668682089,6.564844024,6.815106905,6.076805117,7.505257624,6.194313004,8.248860848,12.73308798,10.9423414,8.646906765,4.542192429,5.092665615,4.315676481,4.940063091,4.095382054,3.858044164,5.315851735,10.39471609,5.364747634,8.803846828,5.257492114,5.636041009,4.666622853,5.101735016,4.325928847,4.284700315,6.461750789,9.548501577,5.971214511,6.759025587,6.085962145,5.982649842,2.672800561,3.889458465,3.614966702,3.821898002,6.994742376,5.709253417,6.545215563,6.206975114,6.854100946,6.711356467,3.558184367,4.264589905,4.537153873,4.561119874,7.094637224,6.520504732,6.938485804,7.477216965,6.622415002,6.193130039,3.280932352,4.342315107,3.74851034,4.251095338,7.071153172,6.147388714,5.664738871,5.663468279,4.886829653,5.037460568,3.27755871,4.31466877,3.968936208,3.542586751,5.934936909,8.237776025,5.875,8.679635471,5.22318612,5.799684543,6.215913074,6.768533123,6.19488258,5.537460568,4.452681388,12.2807571,5.23659306,9.971959341,11.21214511,9.89274448,6.275849982,8.440457413,7.367332632,6.849763407,11.49684543,9.514195584,9.987381703,11.37732212,6.835173502,6.787066246,5.43831055,6.618690852,5.382579741,6.032728707,5.958990536,9.929022082,3.865930599,7.232736267,6.26684071,6.851518927,3.562417318,4.947265239,5.339697357,4.013747973,5.450891974,12.95554962,7.457181282
777,0,4.751730419,4.479371585,4.816120219,4.70582878,4.055464481,4.482513661,5.037978142,3.880327869,6.018579235,5.746994536,4.881693989,4.308606557,4.420491803,3.599362477,3.618852459,4.071311475,4.235245902,4.512295082,5.894262295,5.569672131,4.911612022,4.398360656,4.320901639,3.35223133,3.438934426,3.959153005,4.324180328,5.043852459,5.875,5.848770492,4.831693989,3.926183971,3.673315118,1.84007286,2.637795993,2.78579235,3.083151184,5.647358834,4.369216758,4.472495446,4.434016393,3.858196721,3.846311475,2.65496357,2.611065574,3.178278689,3.121721311,4.371721311,4.389754098,3.829098361,4.552823315,3.876275046,3.895537341,2.961930783,3.42723133,3.782331512,3.644717668,5.141165756,5.29143898,4.815482696,4.528825137,3.963934426,3.806147541,2.985837887,3.182377049,3.494945355,3.468442623,4.780737705,5.225,4.897131148,4.216393443,4.711065574,5.35,5.523132969,4.23852459,5.472131148,5.481147541,2.645901639,5.942622951,4.842622951,6.249726776,5.873360656,5.622131148,4.523679417,4.512295082,5.168852459,5.13852459,6.286885246,5.845901639,6.067213115,4.981967213,5.658606557,5.902459016,4.85701275,4.069672131,4.706557377,4.882786885,5.116393443,6.081967213,4.404918033,4.654491862,4.427071319,4.509496882,2.021069769,2.835568051,3.624124862,3.824351745,3.442618224,6.751046606,5.424281259
778,0,4.916426513,4.528097983,4.650336215,4.090778098,4.752521614,5.111751521,4.94932757,4.660422671,5.299711816,5.486071085,5.083813641,3.807636888,3.906340058,3.059958373,4.246757925,4.396813961,4.502161383,4.719740634,5.029538905,5.721181556,5.29839097,4.44704611,4.530619597,2.97434358,4.0129683,4.151737112,4.54574928,5.029899135,4.580331412,5.470821326,3.913224464,2.97206212,3.187479987,1.631284022,2.59706212,2.81235991,2.595020813,4.438200448,3.959333974,4.534742235,4.394692603,3.470821326,3.928314121,2.993315722,3.682997118,3.96657861,3.637247839,5.109870317,5.17759366,5.141570605,4.761447326,4.015930195,4.427793788,2.902177394,3.508365354,3.653538264,3.763768812,5.464777458,5.300992635,5.270252962,4.364913545,3.682636888,4.07889049,2.971701889,3.594380403,3.880603586,3.508285303,5.28278098,5.284221902,5.702089337,4.003842459,4.75,4.842939481,4.743675953,5.252521614,6.049311559,5.613112392,3.566282421,5.221902017,5.472622478,4.995196926,4.856628242,5.031700288,4.236471342,5.168948127,5.471021454,4.869596542,5.332853026,5.423631124,6.080691643,5.653698367,5.788904899,5.739193084,4.588536663,5.021974063,5.118956132,5.385446686,5.518731988,5.574927954,4.909221902,4.85931651,4.150835233,4.490256309,1.767854259,3.680297513,4.080352424,3.937293566,3.955112961,6.030610054,6.347296539
779,0,4.901169591,4.068421053,4.980847953,4.306042885,4.125730994,4.437621832,4.432017544,3.89122807,5.40994152,5.514619883,4.515789474,3.604385965,4.219736842,3.008382066,3.19122807,3.455945419,3.998684211,3.835087719,5.033333333,4.689473684,5.128947368,4.395614035,4.985526316,3.467738791,3.595614035,3.90711501,4.437280702,4.935964912,5.565789474,4.902631579,4.216959064,2.848148148,3.115545809,1.78128655,2.692592593,2.924951267,2.79537037,4.676803119,3.789668616,4.237037037,4.163011696,2.975,3.548245614,2.684844055,2.754824561,2.9832846,2.727192982,3.874122807,3.840789474,4.147807018,4.590838207,3.310721248,3.750048733,2.746588694,3.059844055,3.137426901,3.03162768,4.811306043,4.389668616,4.785575049,3.878362573,3.242105263,3.739035088,2.875633528,3.013157895,3.368810916,3.460087719,4.329824561,4.522807018,5.238596491,3.903508772,4.056140351,4.946929825,4.666276803,3.642105263,4.903898635,4.739035088,2.242105263,4.928070175,4.087719298,5.023976608,4.536842105,4.929385965,4.013645224,3.989473684,4.789278752,4.467105263,4.761403509,4.489473684,5.259649123,5.139766082,4.561403509,5.145175439,4.231189084,3.942105263,4.392787524,4.468859649,4.21754386,4.692982456,4.221052632,4.83151037,3.733666683,4.739819184,1.866828587,2.703521566,3.16062861,3.3512305,3.019658663,5.647757837,5.024169886
780,0,4.800720516,5.467861206,4.861916951,4.615851346,4.798919226,4.587978764,4.921643914,5.933447099,6.783845279,6.537542662,5.636566174,5.545648464,5.065699659,4.063376944,5.218003413,5.074563898,5.112627986,6.350255973,7.121587031,7.834897611,4.523084945,4.918515358,4.473549488,3.277540766,4.444112628,4.345041714,4.390784983,5.3528157,6.364761092,6.574658703,3.937428896,3.812950322,3.532944634,2.29939325,3.735020857,3.884338263,3.937950322,4.084565794,5.256920743,5.616989003,4.699421691,5.482508532,4.800341297,3.986300721,4.316979522,4.211935912,4.510238908,5.735068259,5.845989761,5.258959044,4.40443686,5.274270004,4.91007774,3.678801669,4.184395146,3.844330679,4.374241562,5.387751232,5.779673872,5.648274554,4.680081532,5.875853242,5.464163823,3.791192643,3.966296928,3.778488813,4.110068259,6.028583618,5.593430034,5.876706485,5.412021236,5.777303754,4.881825939,4.554417899,5.524744027,5.528062192,5.520051195,5.598976109,6.843003413,7.291808874,5.861964353,6.447952218,5.3528157,5.012324611,6.217576792,6.141827835,6.590017065,6.324232082,6.284982935,6.156996587,6.135001896,7.954778157,7.159982935,6.068069776,5.557167235,5.577550246,6.009812287,7.375426621,5.424914676,5.443686007,5.822318118,6.050360961,4.841226457,2.603556389,5.472398653,5.721438084,5.868367925,6.837521403,7.827942061,7.624936369
781,0,3.696393762,3.78874269,4.427266082,5.136939571,2.981359649,3.817738791,3.469298246,3.039473684,5.861111111,4.84502924,3.819444444,2.817982456,3.380482456,3.539717349,2.834429825,3.471003899,3.098684211,3.313596491,5.190789474,5.094298246,4.414473684,3.728070175,4.389254386,3.479775828,3.075657895,3.516325536,3.317982456,4.168859649,5.138157895,5.414473684,4.804580897,3.54751462,3.726973684,2.226608187,3.235745614,3.117933723,3.029239766,4.176900585,4.402046784,5.441520468,2.494517544,2.908991228,3.300438596,3.043737817,2.173245614,2.419468811,2.101973684,2.1875,4.463815789,4.661184211,3.440545809,3.115740741,3.432626706,3.028265107,2.672392788,2.671052632,2.452729045,2.889863548,4.486354776,5.17202729,3.031067251,2.720394737,3.046052632,2.767422027,2.416666667,2.575901559,2.095394737,2.16995614,4.69627193,4.814692982,2.33625731,3.14254386,3.753289474,4.202729045,2.244517544,3.315302144,3.074561404,2.394736842,4.464912281,4.293859649,5.779239766,5.067982456,5.411184211,4.136939571,4.152412281,4.492202729,4.394736842,4.074561404,6.021929825,7.087719298,4.520467836,4.041666667,4.213815789,5.43957115,4.433114035,4.519980507,4.635964912,4.149122807,6.578947368,7.030701754,3.536030246,3.45584121,4.143742911,2.224440244,1.959092628,2.818399496,2.458147448,2.062306238,6.485746692,6.510094518
782,0,4.305952381,4.335119048,4.741815476,3.21984127,3.822767857,3.818452381,4.228571429,5.492857143,4.775,5.539285714,4.821577381,4.879910714,5.128571429,3.350347222,3.898214286,3.868204365,3.947767857,6.497767857,5.228125,6.072767857,5.435416667,5.229464286,5.600446429,3.571924603,4.183482143,4.023115079,4.239285714,6.859821429,5.195535714,5.695535714,2.597222222,2.594444444,2.887450397,1.559126984,2.638640873,2.760912698,2.634920635,4.486111111,3.906349206,3.727777778,3.373958333,3.360267857,3.836607143,2.628918651,3.764285714,3.962251984,4.314732143,4.558482143,5.042410714,4.844196429,3.331547619,3.520833333,3.902529762,2.375992063,3.754315476,3.456349206,3.548809524,5.610119048,4.94702381,5.031547619,3.655952381,4.083035714,4.476339286,2.566865079,3.676339286,3.54781746,3.225,6.132142857,4.980357143,5.298214286,5.11547619,6.303571429,6.467410714,5.299603175,4.963839286,5.871626984,5.880357143,6.682142857,6.807142857,7.303571429,4.54047619,5.396428571,5.195982143,3.738888889,4.701339286,4.783531746,5.041071429,6.296428571,5.228571429,5.110714286,4.47202381,5.239285714,5.392410714,4.114484127,4.524553571,4.543650794,4.610714286,6.708928571,5.358928571,4.655357143,4.767461855,4.426210408,4.68106407,1.673062229,4.507016122,4.202448748,4.419181621,7.978749003,6.09569281,6.502653209
783,0,4.625396825,4.419444444,4.969444444,3.211507937,3.785218254,3.271428571,3.894295635,5.471230159,4.374206349,5.423015873,4.678571429,4.360714286,4.745535714,3.125793651,3.548214286,3.351190476,3.385267857,5.751785714,4.598214286,5.460714286,5.070982143,4.820982143,5.307589286,3.178323413,3.792410714,3.513244048,3.748214286,5.897767857,4.344196429,5.188839286,2.556944444,2.353968254,2.615873016,1.445833333,2.469146825,2.487103175,2.450843254,3.81468254,3.245039683,3.520039683,3.375892857,2.984821429,3.557142857,2.448710317,3.797321429,3.577678571,3.872767857,4.686607143,4.736607143,4.425892857,3.231349206,3.048809524,3.495833333,2.163888889,3.598511905,3.159920635,3.19389881,5.200595238,4.313095238,4.348809524,3.478422619,3.412053571,3.921875,2.383382937,3.620982143,3.133184524,3.03125,5.752232143,4.466517857,5.046875,5.614285714,5.6375,6.292857143,4.598412698,4.30625,4.973809524,5.405803571,6.205357143,6.092857143,6.314285714,4.127380952,4.45,4.398214286,3.140079365,4.583035714,4.501190476,4.611160714,5.501785714,4.753571429,4.625,4.47797619,5.041071429,5.3,3.588293651,4.333035714,4.048214286,4.284375,6.35,4.691071429,4.344642857,4.931483756,3.984929269,4.282759843,1.595015261,4.230284571,3.794205015,4.04638999,7.392332924,5.434176366,6.171021137
784,0,4.71372549,3.451348039,4.174877451,3.037908497,3.766053922,3.025490196,3.437009804,5.442647059,4.025490196,5.015686275,4.135825163,2.291176471,3.032352941,2.465073529,3.402205882,2.550204248,2.812132353,3.962132353,3.995955882,3.728308824,4.481413399,3.146323529,3.411764706,2.718995098,3.668382353,2.815890523,3.111397059,5.293014706,4.662132353,4.637132353,2.904901961,2.46621732,2.559354575,1.138235294,2.318668301,1.826797386,1.896486928,5.455065359,2.917320261,3.566339869,3.26879085,3.218014706,3.293014706,2.094607843,2.804779412,2.609150327,2.801470588,5.638235294,3.557352941,4.120588235,2.982679739,2.342361111,2.694321895,1.742156863,2.606086601,2.085620915,2.306944444,4.564542484,3.175816993,3.462091503,3.378839869,2.809191176,3.184926471,1.997303922,2.869485294,2.386356209,2.197794118,5.552205882,3.383088235,3.691911765,5.498202614,4.297426471,5.226838235,5.245588235,5.870955882,4.975326797,5.6625,4.564705882,6.010294118,5.698529412,4.491339869,3.879779412,4.251838235,2.819117647,3.703308824,3.463562092,3.475735294,6.141176471,3.889705882,4.272058824,4.880065359,4.078308824,4.645955882,3.498039216,4.326838235,3.331699346,3.796323529,6.389705882,4.297058824,3.608823529,4.797801112,2.830578512,3.570161935,1.339951401,3.137657915,2.25116552,2.929752066,5.132910794,4.989705971,5.690628736
785,0,4.959982971,4.528203491,5.612015751,3.162622393,4.764314602,4.625798212,5.113292891,4.672200937,5.432737335,5.949340145,5.413473819,4.422413793,5.316570881,2.841741166,4.529214559,4.1148361,4.482279693,4.460727969,5.192528736,5.920498084,5.640325671,4.899904215,5.372605364,3.398733504,5.460727969,4.968124734,5.438697318,5.075191571,5.757183908,6.6901341,3.439761601,3.3200298,3.940879097,1.838654747,2.991645381,3.27884206,3.548158791,3.5700298,3.870796083,4.126862495,4.279214559,4.596264368,4.9348659,3.213229034,3.89559387,4.849670072,4.853448276,4.796455939,5.332854406,5.166187739,4.447424436,4.737228608,5.038793103,3.17752235,4.328384419,4.762026394,4.453863346,4.923371648,5.250957854,5.038314176,4.591634738,4.553639847,5.004310345,3.185291613,4.255268199,4.476266496,4.198754789,4.759578544,5.223180077,5.326628352,5.584929757,5.305555556,6.533045977,3.354193274,3.972701149,4.329076203,4.941091954,4.831417625,5.136015326,5.490421456,5.469348659,5.495210728,6.626915709,4.412303108,5.150862069,5.871221797,5.858716475,5.641762452,5.103448276,5.680076628,4.752234994,5.855363985,6.632662835,4.318433376,5.233237548,5.583226905,5.557950192,5.816091954,4.875478927,5.459770115,5.441959806,4.963409038,5.680452771,2.169408672,4.906798118,5.243368361,5.323728221,6.208102675,6.749198765,7.166030534
786,0,3.804444444,3.623174603,4.002698413,3.498730159,3.114365079,3.826984127,4.03031746,4.526031746,4.648888889,4.828888889,4.700873016,3.700714286,4.200714286,2.479285714,3.012857143,3.155793651,3.279285714,4.607857143,4.719285714,4.845,5.118492063,4.116428571,4.666428571,3.04452381,3.444285714,3.487698413,3.876428571,4.720714286,5.160714286,5.466428571,3.082539683,2.507619048,3.01,1.217460317,1.996904762,2.20984127,2.44047619,3.764761905,3.426666667,4.366666667,2.363253968,2.655,3.136428571,2.203571429,2.147142857,2.911507937,3.142142857,3.592142857,3.360714286,4.620714286,3.044444444,2.92984127,3.506507937,2.407936508,2.749603175,3.346984127,3.43031746,4.068888889,4.005079365,5.310793651,3.260873016,3.273571429,4.212142857,2.332619048,2.605714286,3.250079365,3.487857143,4.322142857,4.216428571,5.053571429,5.071111111,5.074285714,5.447142857,3.665714286,3.169285714,3.766031746,3.701428571,5.568571429,4.651428571,6.002857143,3.353968254,4.348571429,4.775714286,3.756190476,3.280714286,4.107936508,4.227142857,5.411428571,5.242857143,6.165714286,4.833968254,5.094285714,5.838571429,3.876190476,4.175,4.66984127,4.498571429,6.045714286,5.385714286,5.674285714,3.428934229,3.536544421,4.425748967,1.375114784,2.085025504,3.143925046,3.34638914,5.298553719,5.189953512,6.600690857
787,0,6.22972973,5.728603604,6.512762763,4.092092092,4.30518018,4.396396396,3.565315315,4.484984985,6.750750751,4.537537538,6.738113113,5.434684685,5.886261261,3.357732733,4.468468468,3.909784785,3.442567568,4.656531532,5.372747748,3.742117117,6.77002002,5.525900901,6.009009009,4.152402402,5.262387387,4.732982983,3.813063063,4.997747748,5.912162162,4.335585586,3.941441441,3.221096096,3.685435435,2.135135135,3.135510511,3.315315315,2.652402402,3.13963964,4.738738739,3.870870871,4.512887888,3.752252252,4.334459459,2.934309309,4.038288288,4.441316316,3.893018018,3.399774775,6.345720721,4.679054054,4.733733734,4.196571572,4.591841842,2.718218218,3.71458959,3.998498499,3.422172172,3.319319319,6.131631632,4.161661662,4.292542543,3.435810811,3.961711712,2.482732733,3.287162162,3.187937938,2.786036036,2.497747748,5.065315315,3.20045045,4.465965966,4.431306306,4.916666667,3.276276276,3.665540541,3.625625626,2.425675676,2.31981982,3.792792793,2.414414414,5.791791792,5.728603604,6.443693694,4.521021021,5.859234234,6.074574575,5.236486486,4.612612613,6.824324324,5.914414414,4.643143143,4.404279279,4.777027027,3.798798799,4.300675676,4.328328328,3.254504505,1.797297297,5.828828829,3.495495496,5.970486111,4.993921397,5.866629464,1.799319728,3.893793846,3.864078444,2.412308673,1.969308036,7.143415179,3.079639668
788,0,4.312742813,4.373785936,4.699980575,2.841880342,3.714403652,3.628982129,4.159916472,5.675796426,4.863442113,5.631507382,4.963286713,4.703234266,5.122377622,3.257575758,3.969842657,3.739121989,3.848339161,6.515734266,5.45979021,5.973776224,5.173368298,5.033653846,5.366258741,3.239219114,3.908653846,3.658411033,4.081730769,6.553321678,5.035839161,5.371503497,2.47999223,2.691773504,2.706779332,1.337801088,2.471785159,2.493589744,2.699932012,4.198912199,3.694250194,3.494949495,3.49256993,3.359265734,3.580856643,2.496066434,3.748251748,3.907099845,4.312937063,4.877185315,5.417395105,4.690122378,3.246114996,3.569007382,3.710470085,2.287296037,3.708576146,3.445027195,3.681478244,5.632090132,4.695027195,5.006216006,3.710955711,4.155157343,4.258741259,2.724941725,4.104458042,3.644716395,3.729458042,6.519230769,5.222027972,5.61013986,5.540792541,6.115821678,6.436188811,4.708624709,5.107954545,5.774669775,6.129807692,6.886363636,6.589160839,6.508741259,4.32983683,5.108828671,4.701923077,3.407925408,5.230332168,5.238539239,5.605332168,6.173076923,5.505244755,5.435314685,4.523310023,5.374562937,5.33479021,3.888111888,4.665646853,4.625485625,5.005681818,6.501748252,5.274475524,4.690559441,4.759576486,4.311336789,4.297812284,1.428042643,4.306001044,4.081354771,4.642250118,7.681433549,5.94150712,6.403404193
789,0,4.398181818,4.147626263,4.733686869,2.877373737,3.456868687,3.450707071,3.970656566,5.553535354,4.785050505,5.597171717,4.938737374,4.573636364,5.011818182,3.198939394,3.869545455,3.509242424,3.726363636,6.281363636,5.272272727,6.005,5.287979798,4.787727273,5.282272727,3.313030303,4.149090909,3.707575758,3.902272727,6.444545455,5.184545455,5.63,2.514343434,2.468030303,2.760151515,1.346262626,2.378484848,2.491313131,2.625606061,3.986060606,3.543636364,3.594545455,3.114646465,3.090454545,3.506818182,2.31,3.462727273,3.888787879,4.169545455,4.199090909,4.728181818,4.824545455,3.126262626,3.314292929,3.675505051,2.356565657,3.68959596,3.633737374,3.772474747,5.50989899,4.552323232,5.320808081,3.654494949,3.814545455,4.158181818,2.514090909,3.840454545,3.566212121,3.709090909,5.899545455,4.754090909,5.825,5.228282828,6.090454545,6.601363636,4.72969697,4.373636364,5.185454545,5.550454545,6.183636364,6.445454545,6.696363636,4.208888889,4.854090909,4.772272727,3.324848485,4.931818182,4.872727273,5.305,5.474545455,4.758181818,4.870909091,4.601010101,5.317727273,5.290454545,4.055151515,4.535454545,4.461212121,4.901363636,6.425454545,5.258181818,4.698181818,4.825188452,4.109256853,4.419984641,1.556796833,4.490899365,4.268400371,4.531620852,7.804610376,6.065046734,6.935452111
790,0,5.536630037,4.748168498,4.86996337,3.695665446,6.518086081,6.489010989,7.051053114,5.164835165,5.798534799,6.909340659,5.717032967,4.881868132,5.478021978,3.11996337,4.724587912,4.669108669,5.25206044,7.423076923,5.813186813,7.271978022,6.658424908,5.273351648,5.887362637,3.444139194,5.206730769,5.10958486,6.069368132,7.568681319,6.318681319,7.008241758,3.888583639,3.289377289,3.913003663,1.862026862,3.548305861,3.8495116,4.560210623,5.652930403,4.076007326,4.608058608,5.399038462,5.190247253,5.654532967,4.008012821,4.631868132,5.189026252,5.366758242,8.616071429,6.684752747,7.385302198,5.041819292,5.028083028,5.815628816,3.968864469,5.039758852,5.108974359,5.862103175,8.708485958,6.135225885,7.040903541,6.551282051,5.443681319,5.945054945,4.814102564,6.1875,6.376068376,6.294642857,10.17032967,8.291208791,8.771978022,7.874542125,7.604395604,8.598901099,5.47985348,7.550137363,7.536324786,9.640796703,6.260989011,6.228021978,7.071428571,5.475274725,5.585164835,6.274725275,4.087912088,6.800137363,6.391636142,7.871565934,6.546703297,3.964285714,5.126373626,5.734432234,6.354395604,6.769230769,4.889194139,7.220467033,7.00976801,8.541895604,7.631868132,5.252747253,5.887362637,5.757678309,4.626489295,5.561333572,2.138639222,5.455895966,5.941957724,6.879258861,7.714115083,5.371734002,6.740183344
