,Class,SSA1,SSA2,SSA3,SSA4,SSA5,SSA6,SSA7,SSA8,SSA9,SSA10,SSA11,SSA12,SSA13,SSA14,SSA15,SSA16,SSA17,SSA18,SSA19,SSA20,SSA21,SSA22,SSA23,SSA24,SSA25,SSA26,SSA27,SSA28,SSA29,SSA30,SSA31,SSA32,SSA33,SSA34,SSA35,SSA36,SSA37,SSA38,SSA39,SSA40,SSA41,SSA42,SSA43,SSA44,SSA45,SSA46,SSA47,SSA48,SSA49,SSA50,SSA51,SSA52,SSA53,SSA54,SSA55,SSA56,SSA57,SSA58,SSA59,SSA60,SSA61,SSA62,SSA63,SSA64,SSA65,SSA66,SSA67,SSA68,SSA69,SSA70,SSA71,SSA72,SSA73,SSA74,SSA75,SSA76,SSA77,SSA78,SSA79,SSA80,SSA81,SSA82,SSA83,SSA84,SSA85,SSA86,SSA87,SSA88,SSA89,SSA90,SSA91,SSA92,SSA93,SSA94,SSA95,SSA96,SSA97,SSA98,SSA99,SSA100,SSA101,SSA102,SSA103,SSA104,SSA105,SSA106,SSA107,SSA108,SSA109,SSA110,SSA111,SSA112,SSA113,SSA114,SSA115,SSA116,SSA117,SSA118,SSA119,SSA120,SSA121
290,1,0.06451613,0.021505376,0.05376344,0.086021505,0.032258064,0.043010753,0.06451613,0.086021505,0.010752688,0.05376344,0.07526882,0.086021505,0.05376344,0.043010753,0.021505376,0.032258064,0.032258064,0.05376344,0.021505376,0.06451613,0,0.58771,-0.07390336,-1.1484332,0.9804553,-0.32331213,-1.2944067,0.6168707,-1.3021213,-0.8921197,1.4334145,0.41316482,-0.8305106,0.21144813,-0.47579828,-0.1426675,-1.2208339,0.8269295,-0.36675167,0.38854477,0.5915741,3.5553048,-0.11054598,-0.5174229,2.351792,0.36165828,0.5833942,0.20046519,-0.3478246,-1.1673043,0.7876657,0.93036777,0.39037123,-0.9572918,1.4835969,-0.5871317,0.21910869,-1.5518261,-0.6654772,-0.037890397,0.99193114,-0.9284517,-0.11954642,0.59163946,0.86169696,2.7672284,-1.2500131,1.8800328,1.214035,0.67445236,-0.06382815,1.2128792,-0.412449,-0.14770181,0.18297142,-0.36887217,2.050081,-0.21934155,-0.2807855,0.20766929,-0.41927338,-0.016061233,1.0820329,-1.3718868,-0.004693864,-0.4528743,0.39500985,0.9522703,-0.15497495,-0.41724327,-0.7915816,-0.40251738,-0.042206477,-0.016174356,0.06564762,0.06984236,-0.72021335,-0.26003098,0.24647605,0.95842576,-0.53257054,-0.19733997,-0.7856896,-0.050967194,-0.43625402,0.9225642,0.22625393,3.898238,0.5488482,1.176201,0.39603192,0.52157,-0.66487885,0.41300234,0.25963804,-0.28078154,-0.37044534,0.5182393,0.11495001,-1.0959586,1.8807752
291,1,0.10897436,0.03846154,0.025641026,0.07692308,0.006410257,0.032051284,0.051282052,0.10897436,0.01923077,0.01923077,0.06410257,0.051282052,0.032051284,0.01923077,0.044871796,0.06410257,0.057692308,0.051282052,0.044871796,0.083333336,0,-0.20602718,1.4412425,-1.8542376,0.6432811,-0.22314395,0.022641353,-0.6043134,0.9330511,0.45784232,-0.9699542,0.3376072,-1.9970989,1.3050177,1.5112014,0.78808814,0.6229664,-2.172121,0.43364784,-0.68119174,0.36781412,3.152576,-0.40628976,1.2069533,-0.832574,0.37475786,-0.40438268,0.49566808,-0.29741853,-1.0623099,-2.7305064,1.5097983,1.9190776,1.1703014,-1.3728601,-0.017448291,-0.8986394,0.63582724,-0.14722323,0.8970747,-0.85499704,0.91982424,0.14535855,0.01103768,0.3680266,-1.527148,1.1446838,1.4746326,-1.1341865,0.52977794,-1.878789,-1.7496575,-0.15301397,-1.3233057,0.036421183,0.70685625,-2.2551365,-0.017368887,-0.18960772,-2.1313436,-0.4016508,0.28028092,1.3163371,2.03753,0.39019936,-0.28978813,1.2369145,-0.85574216,0.14512418,-0.41966566,-0.66885585,-1.3348174,-0.73151517,-0.07180264,1.787171,-0.10728737,-0.6344865,-1.6434957,2.1487803,-1.0118191,0.001847579,1.3423808,-0.34214208,-0.14976554,-0.16594373,1.58714,-0.36317444,4.481011,1.4567629,-0.32792303,-0.03735234,0.579133,-1.8919015,-0.13041016,0.23141883,0.71932083,-0.8139928,0.07328991,0.114099845,0.2190552,-1.2006013
292,1,0.047058824,0.03529412,0.07058824,0.05882353,0.011764706,0.047058824,0.03529412,0.11764706,0.011764706,0.03529412,0.07058824,0.07058824,0.047058824,0.047058824,0.03529412,0.03529412,0.047058824,0.05882353,0.03529412,0.08235294,0,-0.13423033,1.716812,-1.6055148,0.89139026,-0.44397017,-0.19693153,-0.5711568,0.36053732,1.1349071,-0.93707526,-0.32504645,-1.5781559,1.9675096,2.0926406,1.0732617,0.6835427,-2.2997944,0.25260746,-1.2806741,0.1633003,3.1696393,-0.36519927,1.3391116,0.039359454,0.6708942,-0.005093318,0.3390923,-0.092083834,-0.6260845,-2.2442632,2.4270272,1.493934,1.4468316,-1.6431895,0.5392876,-0.6433108,0.51260835,-0.21677525,1.2440459,-0.06277346,1.476872,0.6242634,-0.2991773,0.44863173,-2.1448648,1.117085,1.5543879,-1.394309,1.8825462,-2.0314677,-1.3246676,0.44930348,-0.802129,0.24845624,1.4090039,-2.5041833,0.023780705,-0.2854935,-1.9145386,-0.8343191,-0.075211994,0.63752455,1.8633635,0.6717393,-0.6585855,0.15560833,-0.80566406,-0.5745496,-0.32304993,-0.8639801,-0.94871354,-0.3664328,-0.060514983,2.5858438,-0.13958606,-1.099061,-1.2765164,2.248283,-0.7822973,-0.46135765,1.4257958,-0.943232,-0.23620255,-0.3980206,1.8441638,-1.4017267,4.236913,1.5342793,-0.81777346,-0.017187458,0.7063655,-1.9961753,0.34626395,0.32095325,1.2601652,-1.2107034,0.25490126,0.3518973,-0.082882784,-1.6770989
293,1,0.078431375,0.03267974,0.09150327,0.08496732,0.0,0.03267974,0.06535948,0.06535948,0.013071896,0.052287582,0.104575165,0.078431375,0.019607844,0.05882353,0.019607844,0.06535948,0.052287582,0.039215688,0.013071896,0.03267974,0,1.3205723,-0.05786177,-1.5665675,0.6539674,-0.33689025,-1.4464612,-1.34969,-1.9182107,-2.2538955,2.775668,1.1614774,-1.1767604,0.7823451,-0.5108724,0.36594102,-1.4932733,1.7053119,-0.03719514,2.250544,0.33671117,3.8527832,0.47555462,-0.6131008,2.499242,0.6275286,0.93141645,-0.30929902,-0.0506446,-0.95000046,0.2663955,1.8351666,0.5415341,-1.7081165,1.4103327,-1.9778526,-0.33820963,-0.48429328,2.4478805,0.6270014,0.030076794,-1.456425,-1.055568,1.3254188,0.33699337,3.0196273,-1.1308903,2.382665,0.8520038,-0.7797998,-0.54655856,-0.43347213,-0.701937,-0.33179665,0.052178245,-1.6320177,2.5332255,0.10656449,-0.07254135,-0.67192596,-0.08865008,-0.57431084,2.4247413,-2.8336573,1.4268396,-0.78260136,-1.6256421,0.8681292,0.64945954,0.016225852,-0.75857574,-0.47580066,1.6027492,-0.19066946,-1.6930107,-0.43424723,-0.4990017,-0.67479515,-0.4534256,0.6071865,-0.7912054,-0.32088768,-0.39819476,-0.15845907,0.9482321,0.055058323,0.1939964,5.2495413,1.7849118,3.3069494,0.72234106,2.56882,-0.9369391,0.5290221,0.010459024,-1.7761334,-0.8850784,0.048329305,-0.43286347,-1.2102854,2.7766147
294,1,0.115384616,0.03846154,0.032051284,0.070512824,0.006410257,0.051282052,0.06410257,0.083333336,0.01923077,0.044871796,0.09615385,0.044871796,0.032051284,0.032051284,0.044871796,0.051282052,0.044871796,0.044871796,0.03846154,0.044871796,0,1.3174219,-1.2098559,-1.9117785,0.5791131,-0.37970674,-1.5542322,-0.08250767,-2.1909783,-1.5175169,2.1638892,1.4111533,-1.2075968,-0.78403974,-0.553988,0.78455615,-1.6927096,1.3848581,0.051974516,1.3128757,0.23002703,3.7197895,0.056006048,-0.35233065,2.4643524,0.5588464,1.0443996,-0.1706664,-0.24314749,-0.98380435,0.7937722,1.6020617,1.047779,-0.8721899,1.2807621,-1.7497422,-1.0125895,-0.9958561,2.3433006,0.03522299,0.6342446,-1.0569413,-1.4246275,0.76745206,0.17329329,1.4022261,-1.786276,2.1297858,1.2029788,-0.40992403,-0.36778167,0.11716358,-1.3683411,0.6748681,0.15019222,-1.194527,-0.31520227,-0.045710545,-0.1143545,-1.5034295,-0.08616316,0.012487096,1.858464,-3.2599363,1.4242296,-0.7000229,-1.3421929,0.8267391,-0.002948426,-0.33392578,-0.792359,-1.1895134,0.88225687,0.17036952,-1.1859374,-0.09535158,-0.5348541,-0.42558652,-0.44707704,1.4393435,-0.66299677,-2.2046206,0.13761288,-0.24561188,0.79808056,0.6897811,0.5190837,4.6528683,2.052175,2.6541917,0.73757654,2.5139532,-0.38221312,0.15471248,0.11022481,-1.5717199,-0.67542773,0.12854907,-0.29982007,-0.8003955,2.4020736
295,1,0.034883723,0.023255814,0.046511628,0.058139533,0.0,0.08139535,0.046511628,0.116279066,0.011627907,0.069767445,0.10465116,0.093023255,0.023255814,0.034883723,0.011627907,0.058139533,0.069767445,0.034883723,0.034883723,0.046511628,0,-0.24663281,1.8816324,-2.1687956,0.863096,-0.36743492,-0.45021585,-0.845657,-0.07209248,0.9166885,-0.729863,-0.12930407,-1.7287626,2.0162678,2.1523306,1.4042385,0.64028656,-2.534519,0.30229533,-1.3513395,0.061899174,2.9403214,-0.010820528,1.1921674,0.24185744,0.5768573,-0.29313022,0.3565058,-0.121939935,-1.2574816,-2.007362,2.347307,1.5274879,1.854129,-1.2326714,0.5971861,-0.6715855,0.43652937,0.05830984,1.0196307,-0.10714306,1.3364346,0.4079874,-0.02340873,0.3013226,-1.385619,0.9535757,1.323003,-1.2815912,2.1721058,-1.8436214,-1.1920515,0.2801107,-0.8151447,0.25720134,1.5095999,-1.6219476,0.14316192,-0.2582732,-1.7879422,-1.0305471,0.07377682,1.1448716,1.492803,0.67671984,-0.62249047,0.16500022,-0.93171495,-0.13456194,-0.6210636,-0.57655925,-0.93052727,-0.06089257,0.033998888,1.4124411,0.14114796,-0.86232626,-1.0683172,1.9682628,-0.7475255,-0.6032041,2.0128045,-0.86631685,-0.030324018,-0.3330522,1.934931,-0.9794323,4.3309846,1.8148649,-0.22489439,0.14104761,1.0127165,-2.313515,-0.18874054,0.16008596,1.2540987,-1.2712497,0.066906564,0.36843926,-0.42088398,-0.42153558
296,1,0.06818182,0.022727273,0.056818184,0.06818182,0.0,0.011363637,0.07954545,0.09090909,0.0,0.045454547,0.06818182,0.102272734,0.022727273,0.03409091,0.03409091,0.056818184,0.056818184,0.03409091,0.056818184,0.09090909,0,0.3882901,1.7902232,-1.4204414,1.1780108,-0.5263799,-0.57439154,-0.45691648,-0.51205534,0.22187416,0.13961421,-0.08691452,-1.5945984,2.1834035,1.666385,0.37124428,0.27211803,-1.7206007,-0.08121558,-0.33999553,0.17857134,3.421976,-0.5027824,1.0047661,1.3802413,0.51199937,0.34757888,0.1540453,-0.012756757,-0.7341587,-1.1017135,2.8893893,1.0589074,0.478587,-0.37558067,0.6874439,-0.03430115,0.12071935,-0.26180175,0.9403688,0.23974341,0.8142915,0.76698256,-0.008698992,0.23218378,0.42968118,0.92210114,1.8402256,-0.86173755,1.5110129,-1.9814804,-0.77983904,0.5291371,-0.36960474,-0.11226853,1.1707315,-0.09663415,0.18045418,-0.3135637,-1.2295188,-0.5971121,-0.40880105,1.1099991,1.1209335,0.7794727,-0.5419248,-0.41764903,-0.10944216,-0.57152027,-0.50642234,-0.7481674,-0.81347054,0.3407861,-0.13941234,1.7345022,-0.040231638,-0.88039416,-0.94450366,1.8756692,-0.35831508,-0.15952457,2.0498967,-1.4367983,-0.2038584,-0.3130272,1.3215462,-1.63814,3.9963474,1.1389589,0.2578896,-0.20545578,0.77682716,-2.0623112,0.44666752,0.39754665,1.1483128,-1.5747757,0.039557,0.25578225,-0.6429134,-0.45871815
297,1,0.09638554,0.024096385,0.036144577,0.072289154,0.0,0.024096385,0.04819277,0.084337346,0.0,0.036144577,0.09638554,0.072289154,0.036144577,0.04819277,0.04819277,0.06024096,0.04819277,0.072289154,0.012048192,0.084337346,0,-0.52668995,2.2603421,-1.2671953,1.1136136,-0.3327877,-0.49793604,-0.36288133,0.10944815,1.2457008,-0.86482173,-0.22556424,-1.547788,1.697286,1.6733747,1.0960095,0.39688936,-2.8880713,0.32422778,-1.8220742,0.059448726,2.881849,-0.37084344,0.9120141,0.09636304,0.25768834,-0.42397398,0.7662229,-0.1786761,-1.2037175,-1.645004,2.0648365,1.3592414,1.7881668,-1.0905473,1.5864598,-0.28338057,0.18747424,-1.4287893,0.8012058,0.23230255,1.1690229,0.92171246,-0.11030229,0.616124,-0.8012565,1.0773672,1.1703095,-1.0264271,2.0347083,-1.5834867,-1.0121549,0.79222465,-1.2349436,0.14798985,1.6527714,-0.92007643,0.07609926,-0.03825399,-0.8483387,-1.0064484,-0.16815612,1.3172079,1.3393898,0.001939498,-0.52870584,0.123082906,-0.8420475,0.052776523,-0.12761995,-0.5153134,-0.6676828,-0.32955113,0.020405792,1.4306973,0.091457024,-0.706461,-0.65137607,1.9142295,-0.8003401,-0.5673174,2.3206754,-0.6847282,-0.038900893,-0.7122395,1.0620602,-0.632788,4.131587,1.2058537,-0.46902493,-0.34423763,-0.2320426,-2.2124639,-0.1476841,0.18304016,1.907481,-1.0905577,0.09231834,0.16537285,-0.419078,-0.2441763
298,1,0.101265825,0.025316456,0.050632913,0.101265825,0.012658228,0.07594937,0.037974685,0.088607594,0.0,0.07594937,0.07594937,0.101265825,0.037974685,0.050632913,0.0,0.037974685,0.025316456,0.037974685,0.012658228,0.050632913,0,-0.013858262,2.1898992,-1.8366016,1.1961389,-0.37121484,0.09626951,-0.7340273,0.41698128,0.6774186,-0.56995505,-0.20327422,-1.3915483,1.9965917,1.7885499,0.43865678,0.58617616,-2.5772674,0.48041844,-0.84732234,0.38294545,3.1227734,-0.2884695,1.0476083,-0.014702606,0.6097976,-0.11099971,-0.012411896,-0.26993212,-0.6452897,-2.235125,2.5332906,1.4171697,1.1522173,-1.3520933,0.7230766,-0.20767441,0.7180801,-0.20018134,1.0848688,-0.15960729,1.1611668,0.57157356,-0.275413,0.3261291,-1.3821323,1.3042732,1.6585534,-1.4678969,1.6278452,-2.1032205,-1.4967116,0.46631154,-0.68052673,0.011550165,1.3698685,-1.5028452,0.08276588,-0.1596352,-1.5965769,-0.97167325,-0.036794394,0.92617315,1.6070913,0.6669979,-0.7609999,0.26001316,-0.6565643,-0.4409554,-0.05257654,-0.6318158,-1.0032755,-0.1025392,0.07647655,2.0860987,0.121173196,-0.9254293,-0.89739394,2.050461,-0.5994746,-0.12960213,1.855312,-0.7927732,0.16311437,-0.25691736,1.1247478,-0.86937976,4.0551996,1.1311426,-0.4319742,-0.012313998,0.70500195,-2.3365498,0.1891058,0.46307626,1.0045744,-1.3517873,-0.16079964,0.36563987,-0.07099027,-1.6465039
299,1,0.091836736,0.040816326,0.040816326,0.08163265,0.0,0.06122449,0.051020406,0.07142857,0.020408163,0.06122449,0.07142857,0.051020406,0.051020406,0.040816326,0.06122449,0.040816326,0.051020406,0.040816326,0.020408163,0.051020406,0,0.3576306,1.1470463,-1.9890124,0.7838904,-0.42336693,-0.4596679,-0.09879593,-0.9062252,0.16311572,0.19619125,0.327881,-1.8287725,1.0746543,1.1620718,0.8928287,-0.16145703,-1.7314713,0.10057475,-0.73298824,0.110578746,3.3080893,-0.2648417,0.66444623,1.4805197,0.4684534,-0.07098109,-0.20051278,-0.2739182,-0.6514608,-1.3442774,2.6668146,1.1927363,0.69229454,-0.3017535,0.2831635,-1.0667689,0.20135766,1.0541389,0.8913334,0.3592593,0.8171251,-0.12490288,0.17620283,0.23681481,-0.6224555,0.006918442,1.6682619,-0.5287793,1.4487792,-1.957426,-0.41440645,0.08124753,0.5229961,-0.23013987,1.01449,-1.861377,0.020489244,-0.22178486,-1.9147127,-0.58433133,-0.029448163,1.4215739,0.5607863,0.5941668,-0.695742,-0.49094763,-0.25567847,-0.47347382,-0.6033968,-0.6400631,-1.1339909,0.1424817,-0.20426296,1.6446849,0.15978244,-0.86967576,-1.3797888,1.7362102,0.23269673,-0.31183192,0.56753874,-0.93646216,-0.29338068,0.22525288,1.8450432,-1.1231797,4.3831816,2.1316288,0.85376614,0.44444048,1.967594,-1.5612,-0.09840103,0.3831695,0.4663332,-1.1719401,0.29702437,-0.1453776,-0.8501252,-0.4074781
300,1,0.072222225,0.044444446,0.044444446,0.083333336,0.022222223,0.027777778,0.083333336,0.07777778,0.0,0.027777778,0.07777778,0.083333336,0.05,0.05,0.027777778,0.044444446,0.05,0.03888889,0.044444446,0.05,0,-0.1902551,1.402141,-1.8872346,0.6105857,-0.234289,-0.15512843,-0.5090305,1.0355409,0.30356354,-1.0560688,0.34259194,-1.8426433,1.5867803,1.2442583,0.96700424,0.6316899,-2.3698037,0.3031713,-0.5607553,0.08239995,3.36096,-0.34891626,1.2588431,-0.8363065,0.4280148,-0.25326604,0.3023617,-0.23294336,-1.2321516,-2.3096714,0.9439733,1.6763935,1.3758758,-1.2278008,0.35111225,-1.133185,0.12653233,-0.1105108,0.96015143,-0.8273819,0.1936465,0.09391202,0.00714281,0.40153933,-0.84441054,1.28162,1.5847421,-0.959225,0.017769935,-1.1178958,-1.6075616,-0.08057209,-1.1851046,0.16419356,0.69403434,-1.3997403,0.0482219,-0.120215714,-2.0215902,-0.2781347,0.283183,1.4034756,1.6878457,0.370466,-0.32939765,1.269049,-0.95387846,-0.116697475,0.02114163,-0.6957909,-1.363042,-0.6707743,-0.0414887,1.1603426,0.014481868,-0.43999076,-1.5125041,2.326309,-0.7796249,0.33060515,1.2600368,-0.06820107,-0.15412144,-0.18312173,1.6182584,0.014742483,4.5284715,1.212654,0.38955623,0.2714619,0.34637305,-2.0353346,-0.14808944,0.08630011,0.97295755,-0.6916409,0.016845698,0.18735498,0.19713199,-0.46062103
301,1,0.1097561,0.012195122,0.08536585,0.07317073,0.012195122,0.024390243,0.060975607,0.121951215,0.0,0.048780486,0.07317073,0.060975607,0.048780486,0.060975607,0.024390243,0.036585364,0.012195122,0.048780486,0.012195122,0.07317073,0,-0.3283483,2.206849,-0.9516171,1.0360156,-0.53991693,-0.723033,-0.60709417,-0.3910953,1.4097363,-0.6776349,-0.34390226,-1.5980799,1.6588876,2.3604574,0.43397954,0.8529307,-3.2748556,0.08946666,-1.550326,-0.036117606,3.2200809,0.1540778,1.7273313,1.007986,0.37285778,-0.080915704,0.5130966,-0.013778958,-0.734495,-1.6162775,2.4665713,1.1875708,2.1335566,-0.917996,1.5912025,-0.3055166,-0.24745005,-0.48071063,0.43131813,0.6160581,1.1106133,0.5972828,-0.6884705,0.26947096,-0.89650667,0.6346658,1.406366,-1.1111473,2.0788736,-1.6602135,-0.25303158,0.63557816,-0.09515554,-0.17101982,1.3356794,-0.9408895,0.459444,-0.31845814,-1.2940469,-0.6340226,-0.07534682,0.79559743,1.7974957,0.3611329,-0.64270425,-0.05689837,-0.57166725,-0.87541854,-0.47092217,-0.6487268,-0.32180268,0.11348125,-0.20461188,1.5684246,-0.012899576,-0.5695545,-0.697129,2.121115,0.20289434,0.12534863,2.104171,-0.9500896,-0.013428519,-0.71542895,1.4152036,-1.0209585,3.95775,1.1477365,0.46423876,-0.035528164,0.61653775,-2.5086493,-0.06638277,0.342236,1.7952452,-1.3763664,0.14292903,0.1688646,-0.4751117,-0.915788
302,1,0.1,0.0375,0.05,0.075,0.0,0.0375,0.0625,0.0625,0.025,0.025,0.125,0.075,0.0375,0.025,0.05,0.0625,0.0125,0.05,0.0125,0.075,0,0.04414404,2.408149,-1.5893457,1.2980373,-0.37414065,0.25133047,-0.6046043,0.65722674,0.75817835,-0.41130313,-0.3362145,-1.6191384,2.615638,1.3993839,0.33082813,0.44387603,-2.139788,0.36315647,-0.87135947,-0.02812825,3.2826164,-0.27834007,1.1725825,0.61489826,0.52129096,0.5839006,-0.16402046,0.036433503,-0.8133402,-1.8935636,3.1437085,1.2738441,0.13273701,-1.5367366,0.6763137,-0.059130847,0.6200391,-0.667746,1.1256886,-0.3990332,1.7257826,0.7439302,-0.13382421,0.18373671,-0.96488535,1.385486,1.8545233,-1.4665984,1.6578335,-2.1406991,-1.7283051,0.73700815,-0.47686076,0.068728946,1.6476173,-1.5342228,0.34440193,-0.32862955,-1.6281613,-0.4180316,-0.3079888,0.8537418,2.5171287,0.7133466,-0.49509192,-0.01243104,-0.5242413,-0.8881609,-0.24604712,-0.8002712,-0.88618803,0.025600145,0.008964426,2.9054987,0.18580773,-1.04022,-0.93751687,2.2806067,-0.9654655,-0.16941218,2.1787064,-1.5046719,-0.21484886,-0.43537718,1.4486853,-2.0190868,4.175992,1.0537137,-0.2804531,-0.00204146,0.22127064,-2.395873,0.9136867,0.41116482,1.304335,-1.7753454,-0.002081287,0.24201699,-0.070447735,-1.8305329
303,1,0.07514451,0.05202312,0.03468208,0.08092485,0.005780347,0.040462427,0.06936416,0.10404624,0.01734104,0.040462427,0.0867052,0.040462427,0.040462427,0.01734104,0.057803467,0.040462427,0.046242774,0.040462427,0.05202312,0.057803467,0,1.2282817,-1.187941,-2.0328672,0.43005216,-0.013187708,-1.3631641,0.4128581,-1.4698038,-1.3876742,1.2329547,1.357817,-1.3020704,-0.84166825,-0.1306685,1.1151704,-1.2530345,0.66893536,0.12585615,1.2203016,0.05130611,3.6224823,-0.20955424,0.08530783,1.8355207,0.39424574,0.83619565,-0.2773095,-0.26248547,-0.82532704,0.044109136,0.867223,1.4127071,-0.14575987,0.8285148,-1.4873551,-1.487318,-0.9459978,2.2352076,0.5522183,0.09603296,-0.95382863,-1.5164979,0.55490184,0.29522583,0.43236527,-1.8327729,1.8972044,0.92706156,-1.2108837,-0.085103035,0.3874081,-1.5120219,0.42114684,0.20210318,-1.0462356,-1.4100113,-0.03885197,-0.15955879,-2.3763216,0.030968599,0.19571207,1.7590362,-1.6743606,0.9579137,-0.23573548,-0.8648154,0.5539018,-0.1770084,-0.120439634,-0.62117857,-1.219936,0.32881173,-0.1605217,-0.825236,0.050029673,-0.46587798,-1.248385,0.63131607,1.5821064,-0.07323652,-1.9537208,0.074599214,-0.26511827,0.58264315,1.4588071,0.3250212,4.7238665,2.2862327,2.5026116,0.92039955,2.1534646,-0.054137144,0.14542602,0.10312757,-1.220533,-0.091436006,0.1638914,-0.52176505,-0.52878207,1.6696029
304,1,0.090909086,0.04242424,0.04242424,0.054545455,0.012121212,0.036363635,0.048484847,0.096969694,0.006060606,0.024242423,0.054545455,0.04242424,0.024242423,0.054545455,0.06666666,0.06060606,0.048484847,0.036363635,0.054545455,0.1030303,0,0.007428826,1.150941,-1.984726,0.46853128,-0.1146051,-0.41506803,-0.30199215,0.5854387,0.2072796,-0.7397667,0.5486263,-1.9155012,1.0931438,0.9801776,0.9912945,0.30216002,-1.967092,0.46030846,-0.6165083,0.16600199,3.2246544,-0.34241062,1.0986469,-0.52219605,0.6192952,-0.34166265,0.3850642,-0.29661995,-1.2296786,-2.1526396,1.3432068,1.8191882,1.3851444,-1.1740677,0.21260545,-0.96633613,0.19226827,-0.34090644,0.9547324,-0.7033211,0.44844076,0.1468466,-0.13553603,0.36175603,-1.2873226,0.779167,1.3683286,-0.7383244,0.32766414,-1.4457726,-1.4999734,-0.21058041,-1.0818285,0.12692158,0.64919853,-2.214157,-0.06626442,-0.115148716,-1.9427243,-0.47795558,0.43334424,1.6194338,0.99978554,0.3807866,-0.34983125,0.96484464,-0.87229353,0.024148852,-0.338288,-0.5594261,-1.6308931,-0.7797559,-0.13262759,1.3915744,0.11722722,-0.47488272,-1.9171945,2.061607,-0.8192577,-0.065291435,0.37836862,-0.09728401,-0.00611044,-0.27414215,1.8073655,-0.16231097,4.4225283,1.4054965,0.17082284,0.26300803,0.52226114,-1.8571966,-0.29626405,-0.11649503,0.8282133,-0.53033274,0.26617783,0.106205426,-0.011111291,-0.5638415
305,1,0.19469026,0.061946902,0.026548672,0.061946902,0.026548672,0.026548672,0.026548672,0.09734513,0.008849558,0.026548672,0.061946902,0.03539823,0.053097345,0.017699115,0.053097345,0.053097345,0.053097345,0.053097345,0.008849558,0.053097345,0,-0.21006903,2.125419,-1.2509757,0.9434285,-0.12172898,-0.2064679,-0.95886964,0.25188437,0.33482754,-0.43007874,0.013783108,-1.5795846,1.6709851,1.4883541,0.4343263,0.24505413,-2.1492493,0.06719341,-0.6461903,-0.010401944,3.1861758,-0.3969048,0.72140694,-0.24503163,0.32667765,-0.16307893,0.3920589,0.04479325,-0.6189526,-1.7739819,1.7390474,1.32647,1.3417431,-1.0051154,0.6849298,0.21628267,0.04466679,-0.33923447,0.5239674,0.028361427,0.4108061,0.6784633,-0.1307584,0.38478193,-0.16553992,1.2809788,1.6075866,-0.8586681,1.4836053,-1.7112367,-0.8239411,0.36488196,-0.750199,0.074711986,0.74254996,0.095801145,-0.1848231,-0.24267957,-0.56545556,-0.661061,0.05162261,0.89049715,0.670635,0.4905447,-0.39212692,0.7818251,-0.72864634,0.18191412,-0.16008444,-0.76955837,-0.53981775,-0.31051704,-0.001331928,1.335589,-0.11247962,-0.4795632,-0.9399673,1.4494479,-0.5361466,-0.20599784,1.791326,-0.5859329,-0.15260038,-0.07634156,0.6009904,-0.087198816,4.354157,0.54107606,0.1118584,-0.2592322,0.7217179,-1.9888084,-0.010702199,0.19108024,0.6689921,-1.1415975,-0.03138329,0.30373394,-0.04276044,-0.6341929
306,1,0.1484375,0.0546875,0.03125,0.0546875,0.015625,0.03125,0.0234375,0.1015625,0.0234375,0.0234375,0.0546875,0.03125,0.0234375,0.0390625,0.046875,0.09375,0.03125,0.03125,0.03125,0.109375,0,1.07899,-0.7041489,-1.434606,0.78263056,-0.22097139,-1.1285292,-0.15158027,-1.0382149,-1.7797406,1.761955,1.0745697,-1.4011579,0.75330204,-1.2276542,0.34903684,-1.6691482,1.739779,-0.000546355,0.8840627,0.39019293,3.6083598,0.06684092,-0.21786246,1.5336206,0.74252355,0.7843702,0.29343355,0.07430178,-1.1212466,-0.41931987,1.2882724,1.0351218,-1.7616833,0.9277645,-1.5061321,-0.8104296,-0.40990126,0.6036824,1.1561294,-0.20549071,-0.8718116,-0.2370139,0.7162258,0.5574864,2.1923943,-0.73443294,1.9570757,1.0257097,-0.7549975,-0.6114576,-0.22031856,-1.0902126,-0.3815443,0.34046426,-0.79142207,0.5899274,0.31483734,-0.11532505,-0.8143924,0.013376146,0.3433218,1.96929,-1.8845358,1.1616813,-0.30152106,-0.7601824,0.7403638,0.35061693,-0.15838727,-0.5511478,-1.1637447,0.28919506,-0.105120055,0.02348288,-0.06442668,-0.6972896,-1.7239766,0.34476364,0.119419426,-0.65887225,-0.65177643,-0.5645534,-0.2405686,-0.05098052,1.193812,-0.01879973,4.4640217,1.8502105,1.2274871,0.5319309,1.1518046,-0.7301346,0.5992193,0.267712,-1.3362002,-0.6728253,0.2109994,-0.15767615,-0.4429795,1.4036869
